"Date"	"Prec[mm]"	"MeanTemp[degC]"	"MinTemp[degC]"	"MaxTemp[degC]"	"AmbientCO2[ppmv]"	"Radiation[Wm-2]"
"2011-04-21"	0	19.1	12.7	25.5	400	193.287037
"2011-04-22"	0	21.1	13.4	28.8	400	168.9814815
"2011-04-23"	0	21.6	12.9	30.3	400	170.1388889
"2011-04-24"	0	21.45	15.9	27	400	150.462963
"2011-04-25"	0	18.75	11	26.5	400	174.7685185
"2011-04-26"	0	19.4	11.5	27.3	400	177.0833333
"2011-04-27"	0	18.45	15.3	21.6	400	112.2685185
"2011-04-28"	4.4	13.25	6.7	19.8	400	174.7685185
"2011-04-29"	0	14.65	6	23.3	400	182.8703704
"2011-04-30"	0	14.4	7	21.8	400	180.5555556
"2011-05-01"	0	15.3	7.4	23.2	400	170.1388889
"2011-05-02"	0	16.05	9	23.1	400	163.1944444
"2011-05-03"	0	18.2	12.2	24.2	400	151.6203704
"2011-05-04"	0	18.65	13.1	24.2	400	156.25
"2011-05-05"	0	16.3	8.3	24.3	400	148.1481481
"2011-05-06"	0	14.7	8.4	21	400	168.9814815
"2011-05-07"	0	15.65	9.1	22.2	400	168.9814815
"2011-05-08"	0	18.75	11.2	26.3	400	160.8796296
"2011-05-09"	0	17	10.1	23.9	400	155.0925926
"2011-05-10"	0	17.45	10.9	24	400	158.5648148
"2011-05-11"	0	15.55	10.8	20.3	400	155.0925926
"2011-05-12"	0	14.85	8.8	20.9	400	158.5648148
"2011-05-13"	0	14.85	9.6	20.1	400	155.0925926
"2011-05-14"	0	15.1	10.5	19.7	400	122.6851852
"2011-05-15"	0	16.8	13.4	20.2	400	74.07407407
"2011-05-16"	0	17.9	14.2	21.6	400	125
"2011-05-17"	0	17.8	13	22.6	400	103.0092593
"2011-05-18"	6.2	15.9	12.8	19	400	113.4259259
"2011-05-19"	0	14.85	8.6	21.1	400	141.2037037
"2011-05-20"	0	14.8	13	16.6	400	42.82407407
"2011-05-21"	16.6	10.15	5.7	14.6	400	112.2685185
"2011-05-22"	0	12.4	6.5	18.3	400	120.3703704
"2011-05-23"	0	11.3	6.6	16	400	94.90740741
"2011-05-24"	0.4	13.95	10	17.9	400	118.0555556
"2011-05-25"	0	14.3	12.2	16.4	400	67.12962963
"2011-05-26"	0	13	8.7	17.3	400	92.59259259
"2011-05-27"	0	13.55	7.6	19.5	400	128.4722222
"2011-05-28"	0	14.45	5.8	23.1	400	133.1018519
"2011-05-29"	0	16.35	7.2	25.5	400	120.3703704
"2011-05-30"	17.8	16.9	14	19.8	400	120.3703704
"2011-05-31"	1.8	14.5	10.4	18.6	400	113.4259259
"2011-06-01"	2.4	15.7	12	19.4	400	98.37962963
"2011-06-02"	12.4	14.2	11.4	17	400	127.3148148
"2011-06-03"	0	11.1	6.2	16	400	123.8425926
"2011-06-04"	0	9.6	4.8	14.4	400	120.3703704
"2011-06-05"	0	9.9	3.7	16.1	400	135.4166667
"2011-06-06"	0	10.45	4.4	16.5	400	127.3148148
"2011-06-07"	0	10.45	4.9	16	400	101.8518519
"2011-06-08"	0	11.65	6.2	17.1	400	122.6851852
"2011-06-09"	0	13.85	9.8	17.9	400	119.212963
"2011-06-10"	0	11.85	6.6	17.1	400	109.9537037
"2011-06-11"	0	12.05	7.4	16.7	400	123.8425926
"2011-06-12"	0	12.4	7	17.8	400	128.4722222
"2011-06-13"	0	11.5	7	16	400	90.27777778
"2011-06-14"	4.6	10.2	8.2	12.2	400	60.18518519
"2011-06-15"	1.4	12.1	8	16.2	400	100.6944444
"2011-06-16"	1.6	12.3	6.6	18	400	121.5277778
"2011-06-17"	0	11.15	4.7	17.6	400	113.4259259
"2011-06-18"	0.8	13	8.5	17.5	400	87.96296296
"2011-06-19"	1.8	12.2	7	17.4	400	114.5833333
"2011-06-20"	0.4	13.85	9	18.7	400	92.59259259
"2011-06-21"	0	14.8	12	17.6	400	84.49074074
"2011-06-22"	0	12.2	6.4	18	400	125
"2011-06-23"	0	13.4	6.3	20.5	400	93.75
"2011-06-24"	0.2	15.75	10.1	21.4	400	106.4814815
"2011-06-25"	23	12.55	8.4	16.7	400	116.8981481
"2011-06-26"	0.2	11.35	5.5	17.2	400	113.4259259
"2011-06-27"	0	13.35	6.1	20.6	400	119.212963
"2011-06-28"	0.6	11.75	10.6	12.9	400	27.77777778
"2011-06-29"	22.2	11.95	8.7	15.2	400	99.53703704
"2011-06-30"	5.2	10.9	6.6	15.2	400	63.65740741
"2011-07-01"	12.2	9.5	3.7	15.3	400	120.3703704
"2011-07-02"	0.6	9.8	6.7	12.9	400	93.75
"2011-07-03"	0.2	7.35	1.7	13	400	116.8981481
"2011-07-04"	0	6.85	0.8	12.9	400	114.5833333
"2011-07-05"	0	7.7	1.6	13.8	400	122.6851852
"2011-07-06"	0	8.5	2.4	14.6	400	125
"2011-07-07"	0	8.65	5.1	12.2	400	72.91666667
"2011-07-08"	0	10.55	7.2	13.9	400	104.1666667
"2011-07-09"	0	11.4	8.9	13.9	400	106.4814815
"2011-07-10"	0	9.25	6.4	12.1	400	71.75925926
"2011-07-11"	6.4	9.9	7.7	12.1	400	37.03703704
"2011-07-12"	6.4	10.2	7.2	13.2	400	77.5462963
"2011-07-13"	0	11.4	6.4	16.4	400	121.5277778
"2011-07-14"	0	11.4	4.6	18.2	400	130.787037
"2011-07-15"	0	13.25	10.6	15.9	400	35.87962963
"2011-07-16"	11.4	10.3	5.2	15.4	400	133.1018519
"2011-07-17"	0	8.95	2.9	15	400	135.4166667
"2011-07-18"	0	10.4	4.8	16	400	131.9444444
"2011-07-19"	0.2	11.2	8.4	14	400	90.27777778
"2011-07-20"	0	11.6	6.2	17	400	83.33333333
"2011-07-21"	4.4	13.2	9.1	17.3	400	104.1666667
"2011-07-22"	0.8	11.1	6.2	16	400	103.0092593
"2011-07-23"	5.4	11.3	8.1	14.5	400	83.33333333
"2011-07-24"	0	13.3	8	18.6	400	127.3148148
"2011-07-25"	0.4	13	10	16	400	49.76851852
"2011-07-26"	2	14.25	10.4	18.1	400	113.4259259
"2011-07-27"	0	12.55	6.4	18.7	400	140.0462963
"2011-07-28"	3.6	14.15	10.1	18.2	400	96.06481481
"2011-07-29"	14.8	12.85	8.4	17.3	400	123.8425926
"2011-07-30"	6	13.15	8.4	17.9	400	81.01851852
"2011-07-31"	19.8	14.95	11.6	18.3	400	103.0092593
"2011-08-01"	3	13.05	8.2	17.9	400	100.6944444
"2011-08-02"	6.6	15.2	11.4	19	400	106.4814815
"2011-08-03"	6.8	10.5	6.9	14.1	400	120.3703704
"2011-08-04"	3	9.5	4.6	14.4	400	136.5740741
"2011-08-05"	0	7.35	1.1	13.6	400	146.9907407
"2011-08-06"	0	10.05	4.3	15.8	400	153.9351852
"2011-08-07"	0.8	13.3	7.4	19.2	400	141.2037037
"2011-08-08"	0	13.5	10.6	16.4	400	106.4814815
"2011-08-09"	3.6	9.5	3.6	15.4	400	141.2037037
"2011-08-10"	0	9.65	3.6	15.7	400	159.7222222
"2011-08-11"	0	10.2	3.6	16.8	400	135.4166667
"2011-08-12"	0	12.3	6.6	18	400	143.5185185
"2011-08-13"	0	14.8	8.5	21.1	400	137.7314815
"2011-08-14"	7	13.3	9.8	16.8	400	142.3611111
"2011-08-15"	1.6	12.75	7.6	17.9	400	114.5833333
"2011-08-16"	7.6	10.15	5.1	15.2	400	146.9907407
"2011-08-17"	0	9.25	2.4	16.1	400	134.2592593
"2011-08-18"	0	11.55	6.7	16.4	400	131.9444444
"2011-08-19"	0	12.25	5	19.5	400	188.6574074
"2011-08-20"	0	13.8	5.6	22	400	179.3981481
"2011-08-21"	0	17.25	10	24.5	400	179.3981481
"2011-08-22"	20	14.55	12.4	16.7	400	137.7314815
"2011-08-23"	1.8	10.5	3.3	17.7	400	195.6018519
"2011-08-24"	2.6	12.55	8.7	16.4	400	192.1296296
"2011-08-25"	0	10.4	6	14.8	400	157.4074074
"2011-08-26"	0	9.65	2.9	16.4	400	188.6574074
"2011-08-27"	0	10.55	3.1	18	400	201.3888889
"2011-08-28"	0	11.75	5.7	17.8	400	171.2962963
"2011-08-29"	0	13.65	6.9	20.4	400	192.1296296
"2011-08-30"	0	14.6	9.6	19.6	400	131.9444444
"2011-08-31"	0	12.3	6.4	18.2	400	151.6203704
"2011-09-01"	0	13.7	7	20.4	400	174.7685185
"2011-09-02"	7	13.5	11	16	400	97.22222222
"2011-09-03"	5.6	9.85	3.5	16.2	400	141.2037037
"2011-09-04"	0.4	12.65	7.3	18	400	145.8333333
"2011-09-05"	0	11.3	5.4	17.2	400	175.9259259
"2011-09-06"	0	11.85	6.7	17	400	200.2314815
"2011-09-07"	0	11.3	6.6	16	400	200.2314815
"2011-09-08"	0	11.5	6.1	16.9	400	165.5092593
"2011-09-09"	0	11.75	5.6	17.9	400	218.75
"2011-09-10"	0	12.25	5.5	19	400	223.3796296
"2011-09-11"	0	13.5	5.4	21.6	400	226.8518519
"2011-09-12"	0	14.6	4.4	24.8	400	229.1666667
"2011-09-13"	0	12.7	6.2	19.2	400	131.9444444
"2011-09-14"	0	15.5	10.4	20.6	400	210.6481481
"2011-09-15"	0	15.25	10.9	19.6	400	99.53703704
"2011-09-16"	4	16.35	12.4	20.3	400	188.6574074
"2011-09-17"	3.4	12.2	5.9	18.5	400	144.6759259
"2011-09-18"	4	12.2	10	14.4	400	157.4074074
"2011-09-19"	3.6	11.45	5.6	17.3	400	192.1296296
"2011-09-20"	0.8	13.7	6.8	20.6	400	195.6018519
"2011-09-21"	0	11.4	7.7	15.1	400	98.37962963
"2011-09-22"	6.8	9.05	3.2	14.9	400	181.712963
"2011-09-23"	0	11.35	3.9	18.8	400	244.212963
"2011-09-24"	0	12.9	4.6	21.2	400	230.3240741
"2011-09-25"	0	13.3	5.5	21.1	400	239.5833333
"2011-09-26"	0.4	12.65	9.6	15.7	400	125
"2011-09-27"	3.6	8.2	3.2	13.2	400	164.3518519
"2011-09-28"	5.4	9.1	0.9	17.3	400	268.5185185
"2011-09-29"	0	11.95	4.1	19.8	400	269.6759259
"2011-09-30"	0	13.6	7.2	20	400	240.7407407
"2011-10-01"	0	16.85	8.7	25	400	261.5740741
"2011-10-02"	0	14.8	9.1	20.5	400	75.23148148
"2011-10-03"	3.2	16.2	11.8	20.6	400	104.1666667
"2011-10-04"	0.6	14.8	10.2	19.4	400	133.1018519
"2011-10-05"	0	14.5	7.6	21.4	400	225.6944444
"2011-10-06"	0	16.1	9	23.2	400	274.3055556
"2011-10-07"	0	16.2	7.6	24.8	400	246.5277778
"2011-10-08"	0	18.6	13.4	23.8	400	195.6018519
"2011-10-09"	5	18.55	14.7	22.4	400	256.9444444
"2011-10-10"	0	19.05	14.7	23.4	400	240.7407407
"2011-10-11"	0.6	18.35	9.6	27.1	400	276.6203704
"2011-10-12"	0	17.3	13.8	20.8	400	97.22222222
"2011-10-13"	0	14.3	8.6	20	400	246.5277778
"2011-10-14"	2	14.25	5	23.5	400	300.9259259
"2011-10-15"	0	16.95	8.4	25.5	400	295.1388889
"2011-10-16"	0	24.65	15	34.3	400	295.1388889
"2011-10-17"	0	17.1	11	23.2	400	221.0648148
"2011-10-18"	4	15.6	11.4	19.8	400	119.212963
"2011-10-19"	3.2	13	6.8	19.2	400	324.0740741
"2011-10-20"	0	14.6	6.6	22.6	400	325.2314815
"2011-10-21"	0	18.35	9	27.7	400	327.5462963
"2011-10-22"	0	19.85	14.3	25.4	400	151.6203704
"2011-10-23"	5	15.4	13.1	17.7	400	133.1018519
"2011-10-24"	2	14.95	10.9	19	400	137.7314815
"2011-10-25"	15.6	14.6	12	17.2	400	103.0092593
"2011-10-26"	5.8	16.15	12.7	19.6	400	76.38888889
"2011-10-27"	2.2	18.9	13.8	24	400	211.8055556
"2011-10-28"	1.4	15.4	8.5	22.3	400	244.212963
"2011-10-29"	0	15	8	22	400	337.962963
"2011-10-30"	0	16.2	9.2	23.2	400	344.9074074
"2011-10-31"	0	18.7	11	26.4	400	331.0185185
"2011-11-01"	0	20.35	12.3	28.4	400	354.1666667
"2011-11-02"	0	23.15	15.7	30.6	400	281.25
"2011-11-03"	3	23.55	18.7	28.4	400	196.7592593
"2011-11-04"	18.2	19.9	16.6	23.2	400	236.1111111
"2011-11-05"	1.8	16.2	10.5	21.9	400	173.6111111
"2011-11-06"	2	17.65	13.6	21.7	400	219.9074074
"2011-11-07"	0	16	9.1	22.9	400	280.0925926
"2011-11-08"	4.8	15.85	12.3	19.4	400	288.1944444
"2011-11-09"	0.6	13.65	6	21.3	400	288.1944444
"2011-11-10"	0	16.7	8.6	24.8	400	334.4907407
"2011-11-11"	0	19	11.2	26.8	400	326.3888889
"2011-11-12"	0	18.3	11	25.6	400	354.1666667
"2011-11-13"	0	18.25	11.6	24.9	400	335.6481481
"2011-11-14"	0	20.35	15.3	25.4	400	297.4537037
"2011-11-15"	0	17.8	9.4	26.2	400	368.0555556
"2011-11-16"	0	19.3	10.4	28.2	400	318.287037
"2011-11-17"	0	18.7	12.8	24.6	400	248.8425926
"2011-11-18"	2.2	16.4	10.3	22.5	400	280.0925926
"2011-11-19"	0	16.25	7.4	25.1	400	375
"2011-11-20"	0	18.9	9.4	28.4	400	375
"2011-11-21"	0	19.65	11.3	28	400	371.5277778
"2011-11-22"	0	21.45	12.7	30.2	400	376.1574074
"2011-11-23"	0	25.55	17.9	33.2	400	379.6296296
"2011-11-24"	0	27.1	19	35.2	400	356.4814815
"2011-11-25"	0	24.9	14.8	35	400	355.3240741
"2011-11-26"	0	19.15	16.3	22	400	195.6018519
"2011-11-27"	0	16.7	10	23.4	400	255.787037
"2011-11-28"	0	16.7	10.2	23.2	400	306.712963
"2011-11-29"	0	16.1	10.2	22	400	380.787037
"2011-11-30"	0	16.35	7.3	25.4	400	391.2037037
"2011-12-01"	0	20.55	11.9	29.2	400	378.4722222
"2011-12-02"	0	22.45	13.9	31	400	380.787037
"2011-12-03"	0	23.5	14.6	32.4	400	376.1574074
"2011-12-04"	0	27.05	18.8	35.3	400	319.4444444
"2011-12-05"	0	27.45	19.6	35.3	400	310.1851852
"2011-12-06"	1.2	21.1	18	24.2	400	47.4537037
"2011-12-07"	72.2	18.8	13.6	24	400	253.4722222
"2011-12-08"	0.2	19.9	15.4	24.4	400	201.3888889
"2011-12-09"	0	19.3	15.1	23.5	400	181.712963
"2011-12-10"	0	20	12.5	27.5	400	385.4166667
"2011-12-11"	0	22.45	13.4	31.5	400	310.1851852
"2011-12-12"	0	19.9	16.1	23.7	400	99.53703704
"2011-12-13"	24.8	16.2	14.2	18.2	400	68.28703704
"2011-12-14"	1.8	18.4	14.8	22	400	174.7685185
"2011-12-15"	1	19.65	16.2	23.1	400	172.4537037
"2011-12-16"	0	19.75	14.6	24.9	400	234.9537037
"2011-12-17"	0	22.15	13.9	30.4	400	378.4722222
"2011-12-18"	0	21.25	14.4	28.1	400	384.2592593
"2011-12-19"	0	21.1	15	27.2	400	339.1203704
"2011-12-20"	0	21.9	12.2	31.6	400	386.5740741
"2011-12-21"	0	26.1	15.6	36.6	400	391.2037037
"2011-12-22"	0	25.75	17.4	34.1	400	388.8888889
"2011-12-23"	0	23.4	17.8	29	400	327.5462963
"2011-12-24"	0	21.2	13.5	28.9	400	395.8333333
"2011-12-25"	0	21.3	13.7	28.9	400	396.9907407
"2011-12-26"	0	21.25	12.9	29.6	400	402.7777778
"2011-12-27"	0	24.35	15.7	33	400	379.6296296
"2011-12-28"	0	26.85	18.4	35.3	400	361.1111111
"2011-12-29"	0	30.3	22.4	38.2	400	346.0648148
"2011-12-30"	0	28.2	20.4	36	400	214.1203704
"2011-12-31"	0.6	24.1	17	31.2	400	222.2222222
"2012-01-01"	13.8	21.15	16.8	25.5	400	189.8148148
"2012-01-02"	0.2	21.85	15.5	28.2	400	358.7962963
"2012-01-03"	0	21.25	14.4	28.1	400	378.4722222
"2012-01-04"	0.2	20.3	14.6	26	400	196.7592593
"2012-01-05"	0	25.6	18.4	32.8	400	335.6481481
"2012-01-06"	0	22.1	18.7	25.5	400	288.1944444
"2012-01-07"	0	19	12	26	400	363.4259259
"2012-01-08"	0	17.55	9.7	25.4	400	386.5740741
"2012-01-09"	0	20.7	12.6	28.8	400	384.2592593
"2012-01-10"	0	22.15	13.6	30.7	400	384.2592593
"2012-01-11"	0	23.4	14.6	32.2	400	347.2222222
"2012-01-12"	0	25.7	18.4	33	400	379.6296296
"2012-01-13"	0	26.1	19	33.2	400	356.4814815
"2012-01-14"	0	26.05	22.5	29.6	400	232.6388889
"2012-01-15"	0	27.95	21.1	34.8	400	315.9722222
"2012-01-16"	0	23.1	18.2	28	400	353.0092593
"2012-01-17"	0	20.5	11.8	29.2	400	383.1018519
"2012-01-18"	0	24.95	15	34.9	400	347.2222222
"2012-01-19"	0	27.8	20	35.6	400	325.2314815
"2012-01-20"	10.4	28.25	21.1	35.4	400	214.1203704
"2012-01-21"	0	30.25	21.8	38.7	400	322.9166667
"2012-01-22"	0	29	20.3	37.7	400	353.0092593
"2012-01-23"	0	26	18.6	33.4	400	333.3333333
"2012-01-24"	0	26.4	17.4	35.4	400	341.4351852
"2012-01-25"	0	28.65	20	37.3	400	362.2685185
"2012-01-26"	0	29.45	20.2	38.7	400	359.9537037
"2012-01-27"	0	31.3	24.1	38.5	400	337.962963
"2012-01-28"	0	31.95	24.4	39.5	400	252.3148148
"2012-01-29"	0	23.45	18.9	28	400	348.3796296
"2012-01-30"	0	20.85	14	27.7	400	371.5277778
"2012-01-31"	0	22.7	13.8	31.6	400	358.7962963
"2012-02-01"	0	28.05	17.3	38.8	400	293.9814815
"2012-02-02"	2	26.95	21.7	32.2	400	142.3611111
"2012-02-03"	18	19.45	18.8	20.1	400	70.60185185
"2012-02-04"	1.8	18.5	13.9	23.1	400	295.1388889
"2012-02-05"	0	16.6	8.8	24.4	400	362.2685185
"2012-02-06"	0	19.3	11.9	26.7	400	344.9074074
"2012-02-07"	0	22.7	14.4	31	400	353.0092593
"2012-02-08"	0	23.6	15.1	32.1	400	346.0648148
"2012-02-09"	0	24.5	15.4	33.6	400	318.287037
"2012-02-10"	0	26.5	18.6	34.4	400	284.7222222
"2012-02-11"	0	25.6	18.4	32.8	400	337.962963
"2012-02-12"	0	22.5	18	27	400	105.3240741
"2012-02-13"	0	23.75	17.3	30.2	400	263.8888889
"2012-02-14"	0	24.95	15.8	34.1	400	326.3888889
"2012-02-15"	0	27.1	17.6	36.6	400	292.8240741
"2012-02-16"	0	26	17.2	34.8	400	298.6111111
"2012-02-17"	0	25.5	17.6	33.4	400	304.3981481
"2012-02-18"	0	24.2	19.2	29.2	400	248.8425926
"2012-02-19"	0	23.5	16.2	30.8	400	321.7592593
"2012-02-20"	0	24.65	15.6	33.7	400	299.7685185
"2012-02-21"	0	27.9	18.6	37.2	400	304.3981481
"2012-02-22"	0	30.5	20.7	40.3	400	280.0925926
"2012-02-23"	0	29.35	22.4	36.3	400	289.3518519
"2012-02-24"	0	27.45	18.6	36.3	400	309.0277778
"2012-02-25"	0	20.25	13.7	26.8	400	305.5555556
"2012-02-26"	0	17.6	9.6	25.6	400	302.0833333
"2012-02-27"	0	19.35	11	27.7	400	307.8703704
"2012-02-28"	0	16.95	14.6	19.3	400	72.91666667
"2012-02-29"	8.6	19.6	14.3	24.9	400	283.5648148
"2012-03-01"	0	19.3	12.8	25.8	400	348.3796296
"2012-03-02"	0	19.85	12.7	27	400	340.2777778
"2012-03-03"	0	21.9	14.5	29.3	400	329.8611111
"2012-03-04"	0	24.65	15.4	33.9	400	326.3888889
"2012-03-05"	0	26.95	17.5	36.4	400	321.7592593
"2012-03-06"	0	27.1	18.6	35.6	400	320.6018519
"2012-03-07"	0	24.85	15.4	34.3	400	307.8703704
"2012-03-08"	0	22.45	14.6	30.3	400	303.2407407
"2012-03-09"	0	24.75	14.2	35.3	400	303.2407407
"2012-03-10"	0	29.35	19.2	39.5	400	303.2407407
"2012-03-11"	0	27.8	16.6	39	400	296.2962963
"2012-03-12"	0	28.35	16.6	40.1	400	275.462963
"2012-03-13"	0	22.65	18.6	26.7	400	246.5277778
"2012-03-14"	0	19.45	12.9	26	400	285.8796296
"2012-03-15"	0	18.45	11.6	25.3	400	288.1944444
"2012-03-16"	0	19.35	11.7	27	400	290.5092593
"2012-03-17"	0	21.1	11.7	30.5	400	288.1944444
"2012-03-18"	0	24.1	16.8	31.4	400	241.8981481
"2012-03-19"	0	23.65	16	31.3	400	251.1574074
"2012-03-20"	0	17.15	10.6	23.7	400	208.3333333
"2012-03-21"	0	17.35	11.6	23.1	400	212.962963
"2012-03-22"	0	18.55	13.4	23.7	400	206.0185185
"2012-03-23"	0	19.25	14.3	24.2	400	239.5833333
"2012-03-24"	0	18.9	12.1	25.7	400	159.7222222
"2012-03-25"	6	21.05	15.5	26.6	400	125
"2012-03-26"	0	22	14.9	29.1	400	237.2685185
"2012-03-27"	0	21.75	14.4	29.1	400	243.0555556
"2012-03-28"	0	21.5	15.6	27.4	400	210.6481481
"2012-03-29"	0	24.4	14.9	33.9	400	188.6574074
"2012-03-30"	0	17.3	12.4	22.2	400	236.1111111
"2012-03-31"	0	18.2	12.4	24	400	211.8055556
"2012-04-01"	0	17.65	10.3	25	400	173.6111111
"2012-04-02"	0	19.25	14.6	23.9	400	100.6944444
"2012-04-03"	0.8	21.9	17.2	26.6	400	187.5
"2012-04-04"	0	20.2	13.8	26.6	400	200.2314815
"2012-04-05"	2.8	18.05	14.3	21.8	400	188.6574074
"2012-04-06"	0	13.5	6.8	20.2	400	232.6388889
"2012-04-07"	0	18.2	8.8	27.6	400	211.8055556
"2012-04-08"	0	21.8	14	29.6	400	212.962963
"2012-04-09"	0	20.95	11.7	30.2	400	218.75
"2012-04-10"	0	24	15	33	400	217.5925926
"2012-04-11"	0	24.5	16.4	32.6	400	216.4351852
"2012-04-12"	0	22.9	13.4	32.4	400	188.6574074
"2012-04-13"	0	20.6	13.7	27.5	400	206.0185185
"2012-04-14"	0	17.9	10.4	25.4	400	197.9166667
"2012-04-15"	0	19.9	12	27.8	400	209.4907407
"2012-04-16"	0	20.5	12.7	28.3	400	199.0740741
"2012-04-17"	0	18.6	10.6	26.6	400	201.3888889
"2012-04-18"	0	17.35	11.4	23.3	400	115.7407407
"2012-04-19"	0	15.4	10.4	20.4	400	135.4166667
"2012-04-20"	0	15.2	9.2	21.2	400	156.25
"2012-04-21"	0	13.4	5	21.8	400	150.462963
"2012-04-22"	0	14.35	7.8	20.9	400	184.0277778
"2012-04-23"	0	12.45	5.7	19.2	400	189.8148148
"2012-04-24"	0	16	9.6	22.4	400	165.5092593
"2012-04-25"	0	19.95	13.4	26.5	400	153.9351852
"2012-04-26"	0	19.4	10.4	28.4	400	178.2407407
"2012-04-27"	0	20.75	16	25.5	400	72.91666667
"2012-04-28"	0	22.2	18.4	26	400	37.03703704
"2012-04-29"	1.2	20.95	18.4	23.5	400	112.2685185
"2012-04-30"	1.4	18.3	15	21.6	400	120.3703704
"2012-05-01"	0	15.75	11.6	19.9	400	122.6851852
"2012-05-02"	0	17.25	10.2	24.3	400	188.6574074
"2012-05-03"	0	18.95	10.2	27.7	400	173.6111111
"2012-05-04"	4.8	17.6	16.7	18.5	400	35.87962963
"2012-05-05"	22.6	18.9	15.9	21.9	400	104.1666667
"2012-05-06"	0	15.4	12.8	18	400	120.3703704
"2012-05-07"	0.2	13.75	8.3	19.2	400	109.9537037
"2012-05-08"	4.8	15.1	12	18.2	400	112.2685185
"2012-05-09"	0.4	12.9	7.2	18.6	400	143.5185185
"2012-05-10"	0.2	14.7	10	19.4	400	125
"2012-05-11"	0	14.7	8.2	21.2	400	144.6759259
"2012-05-12"	0	17.85	11.5	24.2	400	159.7222222
"2012-05-13"	0	18.65	13.3	24	400	149.3055556
"2012-05-14"	0.8	15.9	7.8	24	400	140.0462963
"2012-05-15"	0	12.8	6.6	19	400	106.4814815
"2012-05-16"	0.4	12.95	5.9	20	400	146.9907407
"2012-05-17"	0	12.9	5.6	20.2	400	133.1018519
"2012-05-18"	0	15.15	9	21.3	400	138.8888889
"2012-05-19"	0	15.3	8	22.6	400	148.1481481
"2012-05-20"	0	15.15	6.2	24.1	400	141.2037037
"2012-05-21"	0	15.1	7	23.2	400	144.6759259
"2012-05-22"	0	12.45	7.2	17.7	400	113.4259259
"2012-05-23"	0	11	4.3	17.7	400	142.3611111
"2012-05-24"	0	11.45	4.3	18.6	400	140.0462963
"2012-05-25"	0	10.4	0.4	20.4	400	133.1018519
"2012-05-26"	0	12.35	3.1	21.6	400	130.787037
"2012-05-27"	0	14.15	6.4	21.9	400	130.787037
"2012-05-28"	0	14.8	9.6	20	400	135.4166667
"2012-05-29"	0	13.5	6	21	400	134.2592593
"2012-05-30"	0	14.65	6.6	22.7	400	128.4722222
"2012-05-31"	0	15.4	7.6	23.2	400	104.1666667
"2012-06-01"	1.4	14.05	9.6	18.5	400	78.7037037
"2012-06-02"	0.2	15.25	9.5	21	400	120.3703704
"2012-06-03"	0	16.2	10.2	22.2	400	131.9444444
"2012-06-04"	0	16.45	11.1	21.8	400	125
"2012-06-05"	0	16.45	11.9	21	400	126.1574074
"2012-06-06"	0	13.8	11.8	15.8	400	57.87037037
"2012-06-07"	12.2	13.6	10.9	16.3	400	75.23148148
"2012-06-08"	15.4	15	10.6	19.4	400	108.7962963
"2012-06-09"	0.6	12.5	7.2	17.8	400	96.06481481
"2012-06-10"	2	14.75	11.4	18.1	400	43.98148148
"2012-06-11"	6.8	15.1	13.2	17	400	79.86111111
"2012-06-12"	3	12.25	8.2	16.3	400	101.8518519
"2012-06-13"	11	11.25	9.2	13.3	400	126.1574074
"2012-06-14"	0	9.25	3.9	14.6	400	97.22222222
"2012-06-15"	2.2	11.25	5.6	16.9	400	106.4814815
"2012-06-16"	0.2	11.6	6.5	16.7	400	90.27777778
"2012-06-17"	0	14.25	10	18.5	400	104.1666667
"2012-06-18"	0	13.2	6.4	20	400	127.3148148
"2012-06-19"	2	12.8	8.6	17	400	57.87037037
"2012-06-20"	8.4	8.4	3.4	13.4	400	101.8518519
"2012-06-21"	3	7.95	2.3	13.6	400	122.6851852
"2012-06-22"	0	8	2	14	400	107.6388889
"2012-06-23"	0	8.25	1.6	14.9	400	114.5833333
"2012-06-24"	0	10.55	5.5	15.6	400	104.1666667
"2012-06-25"	0	10.25	8.2	12.3	400	54.39814815
"2012-06-26"	0	12.85	8.4	17.3	400	90.27777778
"2012-06-27"	1.4	14.25	10.7	17.8	400	106.4814815
"2012-06-28"	0	11.45	6.7	16.2	400	109.9537037
"2012-06-29"	0	9.65	2.8	16.5	400	119.212963
"2012-06-30"	0	10.2	3.4	17	400	127.3148148
"2012-07-01"	0	10.7	3.6	17.8	400	130.787037
"2012-07-02"	0	10.75	3.4	18.1	400	130.787037
"2012-07-03"	0	10.9	2.9	18.9	400	131.9444444
"2012-07-04"	0	10.5	2.1	18.9	400	130.787037
"2012-07-05"	0	11.7	3.4	20	400	125
"2012-07-06"	0	10.15	0.8	19.5	400	112.2685185
"2012-07-07"	0.2	11.25	5.5	17	400	87.96296296
"2012-07-08"	0.8	10	6.4	13.6	400	107.6388889
"2012-07-09"	0	6.35	-0.2	12.9	400	115.7407407
"2012-07-10"	2	8.75	5.4	12.1	400	57.87037037
"2012-07-11"	1.8	9.7	6.1	13.3	400	78.7037037
"2012-07-12"	0	7.15	1.2	13.1	400	104.1666667
"2012-07-13"	0.4	11.25	6.7	15.8	400	118.0555556
"2012-07-14"	0.2	9.95	3	16.9	400	114.5833333
"2012-07-15"	0	11.8	6.7	16.9	400	87.96296296
"2012-07-16"	1	11.05	7.1	15	400	71.75925926
"2012-07-17"	1.2	7.8	1.6	14	400	120.3703704
"2012-07-18"	0	7.05	-0.1	14.2	400	142.3611111
